geoid10,avgtvioevt2018,avgtprpevt2018,rtavgtvioevt2018,rtavgtprpevt2018,tpop15,tpden15,condis15,tblack15,tasian15,tlatino15,twhite15,tothrac15,tethhet15,timm15,tage1529,tkids15,tsngpar15,tavghhinc15,tpov15,tpov12515,tunemp15,tedbach15,towner15,tavgval15,tmdval15,tavrent15,tmdrent15,trentburden15,tsfu15,tsmhse15,tvac15,propretail_emp15,propoffice_emp15,propother_emp15,propind_emp15,propent_emp15,propfoodetc_emp15,propedu_emp15,totjobs15,toxconc15,cscore15,ncscore15
17031130100,9.666666030889999,129.3333435059,18.31154823,244.9959106,5327,7499.7554,-2.0207736,2.8533883,26.337524,5.3313313,63.82579,1.6519617,51.93309,43.964706,12.755773,29.602888,4.33213,67464.859,13.80326,24.543491,2.1424747,44.526318,48.217052,344402.56,308700,650.15576,404,49.266251,44.306931,92.105263,4.2079239,.1912594,.16306391,.43186089,.023966165,.0079887221,.11137218,.070488721,2128,35253,30846.9,859.922
17031130200,8.33333301545,45.3333320618,50.26135635,273.4217834,1565,1949.1853,-12.508247,1.4696485,16.996805,15.974442,62.172527,3.3865814,55.768742,26.645367,13.70607,49.731182,11.021505,109194.41,6.3897762,7.0287538,6.8508286,58.559322,73.26284,371438.56,279700,1019.774,1024,6.2146893,33.628319,86.692505,2.3598785,.15072303,.12847608,.087875418,.5650723,0,.052280311,.015572859,1798,37618.5,26619.1,755.28497
17031130300,10.66666603089,89.3333282471,18.98996925,159.0410004,5532,19869.393,-1.9693118,4.7180042,25.542297,19.251627,47.740421,2.7476501,66.680092,46.963123,26.202097,47.731091,11.512605,73966.648,17.932032,24.023861,11.822315,41.578804,45.413364,335572.19,314000,1010.8501,1128,45.525726,24.146847,85.421577,8.6866608,.062827222,.13787085,.58638746,.027923211,0,.17452008,.010471204,573,20299.9,14825.8,336.927
17031140100,11.99999904633,42.3333320618,36.0144043,127.0508194,3613,32493.914,5.3986735,15.637975,10.738997,44.89344,28.535843,.19374481,68.103745,51.037918,25.795738,46.861313,7.7372265,52087.391,34.9571,41.765846,9.3184242,29.156509,25.488455,227990.94,226100,943.41461,1072,67.72554,2.6025236,64.362,11.198738,.23696682,.1042654,.51184833,.080568723,0,.066350713,0,211,16106.3,6994.77,154.08701
17031140200,40.66666412354,135,61.30036926,203.4971313,6228,40892.996,3.4941304,4.6885037,17.694284,42.56583,33.30122,1.7501606,67.410461,46.949261,41.473988,44.278076,24.385027,61840.336,21.941515,29.182415,3.4814606,32.015484,22.082584,207476.97,189500,838.81067,998,49.118587,7.777194,69.347298,12.191277,.090526313,.40526316,.45263159,.018947368,0,.028421052,.0042105261,950,16618.4,14861,315.02399
17031140301,15.66666603089,46,55.47686386,162.8895111,2900,45763.016,5.4860559,1.2758621,18.965517,68.586205,10.965517,.20689654,48.143284,59.137932,26.862068,54.915253,20.169491,56218.734,27.115118,35.402218,5.2173915,27.02854,29.715763,206169.56,200000,916.06116,990,54,9.309967,68.196487,15.224533,.1736111,.055555556,.090277776,.2013889,.3263889,.097222224,.055555556,144,17324.9,7612.6699,155.811
17031140302,11,61.3333358765,28.63092232,159.6390839,4254,26115.158,-2.3093567,5.54772,13.845793,40.597084,31.570286,8.4391165,70.614922,37.61166,16.41984,47.207008,19.934282,81442.781,14.671815,22.136421,8.830121,39.986092,47.592739,261727.53,272500,916.19495,967,41.494434,18.865248,75.191208,10.141846,.038535647,.019267824,.93834299,.0038535646,0,0,0,519,18148.6,10988.2,221.526
17031140400,14.66666698456,118,26.00934029,209.256958,6884,15089.767,-5.8158937,.1888437,19.015108,33.672283,44.233002,2.8907611,65.396523,34.805347,20.990704,39.523212,4.328733,90381.227,9.3114471,15.383498,6.2249532,34.050179,63.552631,397680.47,298400,841.17645,870,45.854923,49.183075,82.561867,4.4826126,.16234756,.11432927,.15320122,.51829267,0,.051829267,0,1312,18317.199,22132.199,428.229
17031140500,10.99999904633,98.3333358765,29.08513832,260.00354,4237,24234.301,-1.6045184,3.3042247,26.244986,45.905121,24.54567,0,65.905128,46.04673,18.173235,49.233913,7.1501532,75498.977,13.783338,23.648808,8.8854647,32.368515,56.053459,249012.34,262700,936.34686,1050,52.862595,27.35918,84.344658,6.9495239,.3508772,.10916179,.34892789,.10721248,0,.083820663,0,513,17720.301,13544,274.09601
17031140601,10.33333396912,33.3333358765,36.86526489,118.9202118,2760,26268.664,1.9131526,3.405797,20.326086,55.760872,18.913044,1.594203,61.057312,55.072464,21.503624,37.658226,8.2278481,58344.117,11.715328,15.729927,9.0784044,18.916155,40.631809,281697.84,285800,779.77527,949,46.153847,32.053944,84.553734,4.7717819,.25652173,.091304347,.15217391,.13478261,0,.36521739,0,230,17257.5,12272.5,251.688
17031140602,36.33333587647,85.666671753,70.90814972,167.1871033,5251,35381.547,1.2184812,6.2464294,8.9125881,61.112171,21.881546,1.8472672,56.646358,50.599884,31.041706,53.853127,19.129646,72615.672,24.719101,27.023424,8.7821293,28.664688,28.886091,374430.5,289000,938.13788,1074,45.128674,13.926816,75.564125,13.21682,.025,.38499999,.255,.27000001,0,.0099999998,.055,200,17216.301,18116.5,371.78699
17031140701,17.66666793824,64,58.90853119,213.4044647,2911,33020.59,-.83146554,5.2559257,18.825146,50.017178,20.886293,5.0154586,66.54879,45.276539,20.164892,64.364204,15.384615,70265.508,14.805908,18.206802,6.4874344,34.274193,28.528828,449763.06,276500,1061.5273,1137,43.227665,3.9577837,80.566368,11.521545,.39301309,.065502182,.29257643,.091703057,0,.15720524,0,229,16636.699,10128.2,214.435
17031140702,35.33333206177,109.666671753,58.08537292,180.2838593,6154,37319.219,.86247158,2.9086773,4.7773805,64.527138,24.813129,2.9736757,51.80431,43.792656,24.561262,49.752068,17.107437,72707.523,23.226864,26.879606,8.3518934,29.345976,33.252426,343891.97,286000,895.20001,948,46.60767,9.8300409,80.663254,5.3743668,.068592057,.045126352,.65342963,.037906136,.014440433,.18050541,0,554,16664.801,18814.1,398.17001
17031140800,23.66666793824,98.3333358765,38.06154251,158.1430359,6800,24312.643,-8.7465897,5.352941,9.6470585,36.764706,43.39706,4.8382354,66.199234,36.808823,22.235294,38.735176,5.599473,101053.73,13.390993,18.714584,5.8131642,48.155338,49.346153,460609.5,466700,966.74261,1064,33.940777,20.950399,85.08197,9.8161621,.14700544,.14519057,.43012705,.19056262,0,.070780396,.016333938,551,16227.4,23101.6,532.71198
17031150200,24.33333396912,141,30.97420311,179.4806519,7701,15033.104,-2.9512908,2.2334762,6.4017663,28.126217,60.394753,2.8437865,55.073318,29.255941,18.010649,37.830688,7.4603176,76833.578,14.281998,18.145161,8.0082989,35.154354,51.682369,438684.75,325200,944.44446,983,43.282497,30.415562,84.711617,12.407898,.13650998,.075981967,.46812621,.11783645,.0012878301,.1976819,.0025756601,1553,17880.5,30246.801,525.44397
17031150300,20.66666603089,120.6666641236,27.63292694,161.3406372,8150,15912.599,-4.238565,2.2085891,2.5398772,30.441717,58.601223,6.2085891,55.89323,28.601227,22.429447,47.964039,15.705976,83759.281,13.191803,14.774819,3.6613271,39.836388,52.825142,297662.66,314000,995.17981,1077,33.359074,30.419691,87.936867,5.6169128,.52125508,.13866396,.11133603,.18623482,0,.01417004,.028340081,988,17902.801,29744,493.384
17031150401,8,87.666671753,17.02127647,186.524826,5266,18480.27,-3.9302883,1.7280668,4.1017847,30.383593,59.266998,4.5195594,55.240231,30.896317,17.546524,47.045101,11.664075,84272.445,9.5708313,10.007596,6.2362437,27.636889,57.371616,244125.7,266100,852.9801,972,31.78808,39.744244,85.714287,7.3657303,.42337164,.18582375,.20498085,.14176245,0,.036398467,.0076628351,522,18341.4,19157.801,298.43799
17031150402,7.66666698456,45.3333320618,21.65725136,128.060257,3668,14339.504,-4.4702444,.027262812,3.5986915,28.980371,66.957466,.436205,46.63694,40.812431,24.073063,43.348625,10.091743,83391.43,6.1492209,9.0735178,7.6326003,30.518978,71.904762,277490.72,292700,933.62317,1037,34.821426,59.35397,91.682732,15.208611,.089385472,.15642458,.18808194,.06703911,0,.43947858,.059590317,537,18360.4,16344.7,258.38901
17031150501,5.33333301544,31.6666660309,14.06098843,83.48712159999999,4050,15010.968,-5.3665929,2.7901235,4.0987654,23.061729,66.469131,3.5802469,50.126083,28.814816,21.123457,34.719536,4.4487429,85314.242,6.4691358,9.5061731,9.9187689,30.457026,76.256981,246047.53,242200,1012.647,1066,30.294117,64.919357,90.496597,3.763443,0,.030075189,.2706767,.2932331,0,.022556391,.38345864,133,18582.199,15352.7,233.543
17031150502,6.00000047684,43.3333358765,16.06855965,116.0507126,4243,16052.616,-2.4743049,.98986572,8.8616543,30.426586,59.48621,.23568231,54.560493,35.30521,16.674522,40.16478,8.0329561,78450.461,16.973024,18.333731,9.0376158,30.054459,61.420982,245019.45,241900,991.96942,1050,50.286804,52.916161,79.990334,8.5054703,.050531916,.07180851,.69414896,.10106383,0,.077127658,.0053191488,376,18585.301,13906.2,214.59399
17031150600,11,60,25.09123993,136.8613129,3899,15389.355,-3.0874321,.20518082,11.87484,39.984612,46.088741,1.8466274,61.325951,29.417799,19.723007,41.904762,9.7354498,80603.867,8.1046419,10.028213,5.0847459,24.070023,68.467155,249608.11,262800,955.85107,1000,53.097347,62.824574,90.901978,13.236229,.027855154,.1253482,.40947077,.15877438,.0083565461,.23955432,.030640669,359,18702.4,17666.6,279.784
17031150700,10.66666603089,49.3333358765,26.09262657,120.6784134,3994,15616.52,-2.9224789,1.0515773,3.6805208,45.818729,47.896843,1.5523285,55.894749,33.675514,20.130196,39.229969,13.943809,84631.477,13.720581,15.998999,5.122592,28.208796,66.824966,266185.19,251800,1108.4746,1148,46.308723,52.593487,86.248428,11.09771,.57004833,.0096618356,.24637681,.11111111,0,.053140096,.0096618356,207,18564.1,17752.801,292.98999
17031150800,14,68.6666641236,28.74153137,140.9703674,4914,19253.123,-2.328053,.52910054,6.8579569,53.683353,36.874237,2.055352,57.068523,38.542938,21.71347,37.262657,8.5443039,75260.977,6.1660562,11.925112,7.8702216,26.146152,47.359154,348909.91,284300,876.25146,993,47.294117,31.948193,83.124619,8.0410156,.07692308,.14182693,.54086536,.091346152,0,.033653848,.11538462,416,18518.301,19149.1,335.647
17031151001,13.99999904633,43,52.51312637,161.290329,2404,18860.092,2.7179492,4.7004991,5.657238,55.407654,33.693844,.5407654,57.403252,43.13644,23.502497,35.714287,11.84669,63072.512,19.758736,25.041597,5.8734941,20.436279,47.058823,247055.53,262600,843.08392,1009,51.573849,30.300097,89.078781,14.424011,.12643678,.057471264,.37931034,.13793103,0,.068965517,.22988506,87,19425.301,12791.6,215.27499
17031151002,17.33333396912,79.3333282471,32.50203323,148.7592926,4360,17723.197,2.8864028,.96330279,3.0045872,69.19725,24.587156,2.2477064,45.922047,43.302753,20.997705,39.400208,13.547052,60420.879,12.637614,20.458715,7.1996818,18.825504,47.971203,250876.81,287400,832.73425,922,56.05859,28.18832,77.824463,8.9392166,.21936148,.2430484,.24613801,.16271885,0,.094747685,.033985581,971,19551.4,19830.199,363.89801
17031151100,24.33333206177,95,45.50838089,177.6697235,5612,21994.637,1.5105067,.17818961,4.8645759,59.123306,35.334995,.49893087,52.319279,47.523163,20.87491,44.469872,13.6537,69708.125,18.353529,21.204561,6.3548388,18.524416,43.579544,254021.64,270400,896.87823,1028,42.077648,31.428572,79.96003,8.5714264,.14736842,.078947365,.29473683,.13421053,0,.12631579,.21842106,380,19324.301,21106.6,346.29001
17031151200,16.66666603089,90,42.84489822,231.3624725,3687,14566.042,-1.5143572,.70518035,1.1662599,41.741253,55.871983,.51532412,51.338665,45.728233,26.837538,43.734642,7.7395577,72838.375,10.298913,11.603261,7.3479319,21.813917,72.719803,252550.52,266300,878.28748,844,35.779816,66.466164,95.389206,8.4962387,.12794398,.043284532,.69000638,.052196052,.0012730744,.028644176,.056651816,1571,19243.9,16677.1,263.31299
17031160100,6.66666698456,48.3333320618,26.3088665,190.7392731,2688,11728.96,-3.6949129,.37202382,13.988095,30.580357,47.061012,7.9985118,65.903214,31.510416,17.001488,40.52795,14.440994,81147.461,7.9134007,14.744308,11.171662,37.784679,52.219872,298846.16,317100,1031.2057,1147,40.425533,33.365665,81.838821,8.2444229,.061162081,.17737003,.52905196,.20795107,0,.018348623,.0061162082,327,18094.199,11198.7,205.26801
17031160200,9,67.3333282471,28.68068886,214.5740204,3093,8364.959,-10.335712,1.2609118,8.9557066,25.735533,60.976398,3.0714517,55.283329,19.657291,18.1054,39.51936,5.7409878,100531.09,6.8694797,10.206084,1.8846374,51.645458,62.660255,435086.84,380900,866.36157,889,37.986271,52.324722,89.324547,7.8966827,.078787878,.033100232,.096503496,.75198138,0,.018181818,.021445222,2145,17914.5,17535.699,340.57401
17031160300,14.33333301545,79.6666641236,39.0341301,216.9571533,3834,23300.572,-2.792949,6.5988526,11.241523,17.03182,58.868019,6.2597809,60.353718,37.715179,20.81377,40.789474,5.8612442,64850.941,13.184748,15.816326,5.7764754,45.325596,38.569122,200322.17,159900,902.5755,925,28.195488,7.7641277,72.985909,8.6486511,.088652484,.13829787,.5106383,.15602838,.010638298,.095744684,0,282,17874.5,9511.96,189.21899
17031160400,11,98.3333282471,22.92144203,204.9037933,4708,18550.086,-.4771409,5.0552254,6.2659302,41.142735,45.135941,2.4001698,61.994442,32.604076,21.20858,38.132637,10.732985,67025.344,14.307068,20.948111,8.0347042,34.647007,48.312119,306850.84,297700,941.72974,992,53.61174,27.179235,86.335136,11.508324,.18697123,.17258883,.43654823,.17851099,.0033840947,.020304568,.0016920473,1182,17503.801,18005.199,371.78201
17031160501,18.66666603089,75.666671753,51.40916061,208.3907166,4237,31785.359,-.69204497,3.7526553,11.281567,60.915745,21.666273,2.3837621,56.728062,42.482887,22.374321,55.139187,17.344753,71124.805,12.855787,16.935484,3.9285715,32.377048,41.063175,289215.75,280600,928.62958,1075,43.826321,22.498365,85.304749,15.10791,.62433863,.015873017,.24338624,.095238097,.01058201,.01058201,0,189,16869.199,15022.1,316.50101
17031160502,10.33333301545,61,26.9237442,158.9369507,3905,32532.615,-.39767334,.94750321,7.7848911,64.225349,25.070423,1.971831,51.811878,39.667095,29.590269,46.162163,20.108109,74020.156,10.576184,18.002562,6.8512435,30.036188,43.100777,333232,266100,956.69958,1080,46.685471,23.155737,81.75676,11.885246,.062240664,.30705395,.38589212,.053941909,0,.19087137,0,241,17018.4,12326.9,265.194
17031160601,6.33333349228,47,19.8474884,147.2892456,3674,23962.049,-3.407809,1.4970059,5.1986938,45.890038,45.808384,1.6058792,57.6385,29.912901,20.86282,56.317204,20.026882,78836,11.78552,18.644529,2.3919044,48.046719,44.981133,315207.22,251500,1056.1683,1072,54.696968,21.468143,80.698738,8.2409973,.16716418,.035820894,.3044776,.22089553,0,.1402985,.13134329,335,16650.4,12046.3,286.80899
17031160602,5,50.3333358765,13.50256538,135.925827,3679,18381.492,-1.6485734,1.3047024,12.449035,45.800488,36.776299,3.6694753,63.796734,35.33569,21.378092,48.943661,14.788733,73661.328,9.0809927,21.898008,3.9796391,39.976276,39.362438,396461.63,284300,950.87311,987,51.201923,17.316017,83.259544,10.760666,.1442786,.460199,.069651738,.05472637,.02238806,.24875621,0,402,16767.801,13161.9,324.11499
17031160700,19.66666793824,88,33.56086731,150.1706543,6533,21301.09,-5.038238,3.7961121,11.832236,41.144955,39.522423,3.7042708,65.769371,36.216133,16.539108,35.136814,3.0472636,88089.828,16.403786,23.62776,7.3655915,39.233685,48.733894,315498,288300,1030.303,1280,42.959,30.056864,77.540024,8.5702667,.051649928,.025824964,.34768054,.015303683,.50836921,.020086084,.031085605,2091,18369.199,19366.9,545.20801
17031160800,18.66666793824,152,33.09692764,269.50354,5164,20337.801,-2.9974163,1.0263362,10.224632,50.542217,36.05732,2.1494966,60.351372,34.721146,24.738575,50.990101,9.9009905,74380.477,6.9519753,10.999226,6.1486692,32.693378,38.838085,291028.25,285200,1009.2069,1088,29.717411,21.260998,82.415421,9.1397858,.13566433,.14685315,.29090908,.19860139,.0097902101,.17342657,.044755246,715,17651.6,18511.301,436.276
17031160900,9,64.3333358765,33.92385864,242.4927826,2470,9726.252,-7.1351471,2.0647774,9.4331989,31.093117,54.736839,2.6720648,59.367077,20.971661,22.489878,47.695034,18.439716,91897.039,10.551948,12.053572,6.7550507,51.33102,56.20229,385643.13,388400,988.67102,984,40.17857,39.004524,82.799187,5.158371,.012642225,.065739572,.66624528,.12515803,.0075853351,.12262958,0,791,18003.699,12912.8,278.31299
17031161000,11,80.3333358765,49.37163544,360.562561,2027,12309.234,-9.4081259,1.7760237,1.9733597,37.641834,56.487419,2.1213615,53.807152,13.172175,17.094227,47.575058,10.623556,100533.74,7.3507648,10.557474,5.0538526,49.181496,53.399258,515819.44,482700,1065.4987,1118,30.727762,36.582695,74.987343,11.391022,.071240105,.12137203,.13192612,.047493402,0,.44327176,.18469657,379,18287.5,7744.21,155.85201
17031161100,7.66666698456,44,37.58169937,215.6862793,1935,8695.5898,-21.515965,6.3049092,9.1472874,15.762274,63.307495,5.4780359,55.902782,13.023255,14.392765,53.036438,9.5141697,155564.48,1.8087856,2.1705427,2.4654832,62.117821,72.922249,546269.88,443300,1440.6091,1334,31.979694,47.256859,88.506355,6.9825439,.022573363,.056433409,.14446953,.5146727,.0067720092,.25282168,.0022573364,443,18448.801,10695.1,208.377
17031161200,8,32,25.67394066,102.6957626,3021,15109.302,-2.6873753,.86064219,6.0244951,57.49752,30.321085,5.2962594,57.095814,39.490234,24.925522,46.549191,9.3979445,78071.039,13.211314,17.803661,4.6758103,32.83868,61.94503,249944.2,255600,1003.8889,1050,55.014328,38.649155,84.392868,11.257034,.010071943,.18848921,.038848922,.74964029,.0028776978,0,.010071943,695,19392.1,13721.7,262.70001
17031161300,18,99.3333282471,50.54759979,278.9478455,3638,18935.801,2.864965,2.8587136,2.1715229,59.510719,34.029686,1.4293568,52.85524,39.692139,25.920835,42.170162,16.769421,57644.453,9.2504873,19.253273,7.6108871,24.114605,37.178547,307173.91,258900,875.17902,940,45.544556,18.76161,82.760529,15.727554,.099876694,.16276202,.37114674,.18249075,.0024660912,.15536375,.025893958,811,19056.6,14543.4,292.564
17031170100,3.33333325386,39,16.35590363,191.36409,1805,4607.5049,1.8531321,6.9252081,5.3185596,10.304708,77.451523,0,38.188293,39.61219,12.105264,17.80822,3.0136986,52750.816,16.029144,18.822102,4.6176047,25.480471,72.301422,179519.86,162500,1206.0836,1210,72.243347,1.061008,79.335587,13.174179,.090099007,.0096534649,.54084158,.14232673,0,.010891089,.20618811,4040,19145.9,10100.9,156.168
17031170200,9,40,23.75296974,105.5687485,4178,16570.072,-4.2510448,0,10.50742,41.287697,48.204884,0,58.612095,31.067497,19.69842,37.570621,4.519774,86673.969,10.698899,13.762566,4.9068604,24.903677,76.470589,248783.03,254600,837.3288,941,40.753426,59.773586,87.381706,6.3396225,.1396648,.044692736,.29608938,.23463687,0,.011173184,.273743,179,18936.801,15370.2,236.146
17031170300,6.00000047684,62.3333358765,10.83815098,112.596344,5496,10175.541,-1.1159608,.072780207,4.4577875,37.518196,57.951237,0,52.141621,37.354439,19.18668,47.271328,17.371252,72641.609,11.892187,13.913677,2.7995903,30.288332,65.584419,223246.53,227300,931.72412,1053,47.068966,63.955822,82.07634,7.2289124,.11279621,.028436018,.43412322,.23412323,.02464455,.16587678,0,1055,19446.301,24035.801,365.30801
17031170400,5.33333349228,36,13.13305473,88.64811709999999,3765,12680.001,-1.0752178,2.4966798,2.9482071,11.713147,82.098274,.74369192,31.07197,37.051792,16.86587,32.273602,10.789981,69834.016,10.756972,11.128819,3.3045247,24.473314,74.950562,235510.47,234700,984,1113,42.07317,71.473747,84.349922,4.0480728,.06849315,.32876712,.31164384,.15068494,0,.14041096,0,292,20542.6,16073.3,242.504
17031170500,5.33333349228,35.6666641236,9.98938656,66.8040161,5504,9259.4316,-3.1354799,.54505813,3.1613371,21.2391,73.928055,1.1264535,40.719837,24.563953,20.421513,41.258278,12.913907,81202.211,6.0138083,7.7761626,5.8994198,23.953312,73.956764,250052.48,236300,1006.4706,1123,40,70.32383,90.033043,3.8666,.027027028,.11891892,.33513513,.45405406,.016216217,.048648648,0,185,22797,20301.801,329.28799
17031170600,2.33333325386,20,9.874452590000001,84.6381683,2631,12028.17,-2.0315082,.34207526,3.6107943,23.831242,70.429489,1.7863929,44.554127,25.541618,14.614216,37.96875,10.625,76733.672,6.6894717,8.399848,6.5476189,19.744246,81.294235,267574.38,252100,974.23315,981,38.036808,83.71859,83.837608,.60301208,0,.4391892,.040540539,.20945945,0,0,.3108108,148,24412.1,11179.4,170.424
17031170700,4.33333349228,24.3333320618,13.09559822,73.5368118,2941,13140.448,-4.1790571,.30601838,9.9966002,19.313158,70.384224,0,45.730373,33.253994,18.769127,47.832169,6.9930072,83200.094,8.262496,8.262496,5.6728234,24.758688,83.669548,227897.02,231200,1048.2354,1095,50.588238,80.642502,92.18589,14.250412,.048387095,.088709675,.12903225,.21774194,.25806451,.25806451,0,124,22514.4,13359.1,201.136
17031170800,5.66666698456,34.6666679383,13.86170959,84.80104830000001,4060,14398.019,-1.3005112,.39408869,3.8916256,27.29064,67.463051,.96059114,46.877346,40.246304,18.608376,41.158535,6.605691,72927.672,6.4748201,12.825602,5.2744427,20.402773,75.21067,229006.91,249700,967.70538,963,54.518951,72.569908,86.732918,5.1930771,.10355029,.10946745,.27810651,.19526628,.0059171598,.23668639,.071005918,338,21054.801,16392.9,241.722
17031170900,1.66666674614,19,8.33333397,95,1868,15091.84,-.74859565,6.5310493,1.659529,36.24197,55.567448,0,55.533695,33.190578,21.065311,33.715595,4.3577981,66220.672,10.702703,12.108109,6.1343718,21.917809,66.462479,219861.75,228500,768.37207,904,51.162792,64.872948,92.002144,2.3916321,.11214953,.14953271,.24299066,.093457945,0,.38317758,.018691588,107,21356.199,8876.8301,128.16299
17031171000,13,85.6666641236,18.70234489,123.2436523,7597,14124.568,-3.9425433,4.2121892,6.1076741,29.511648,59.694618,.47387126,55.103443,31.354483,20.3633,35.06694,10.762101,90989.188,8.5428457,12.662893,7.2983966,21.263313,72.342812,250876.2,261500,955.04449,1084,61.127594,66.666664,88.982491,3.2935181,.30127299,.24186705,.15983027,.1768034,.0014144272,.10183875,.016973127,707,19890,31198,465.43701
17031171100,9.33333301545,42.6666679383,22.692276,103.7361221,3844,14945.508,-2.5829396,2.0291364,2.471384,37.460976,56.529659,1.508845,53.885712,32.752342,24.37565,43.642612,12.714777,76790.078,10.321401,11.575646,2.9745042,29.523088,72.46032,235271.95,251900,882.0755,976,55.031445,67.245117,92.460846,8.8937073,.010126582,.050632913,.025316456,.12911393,0,.068354428,.7164557,395,19385.5,17441.1,265.71899
17031180100,11.33333301545,62.3333320618,17.90415955,98.4728775,6210,15133.574,-1.4276792,.95008051,4.2028985,47.455715,46.876007,.51529789,55.317623,43.20451,23.856684,32.777035,12.616822,83458.453,14.404703,16.691164,5.9826503,17.613005,78.510025,215512.17,221900,801.11108,781,33.167084,67.832466,86.049568,9.585495,.10497238,.088397793,.33701658,.20810314,.022099448,.23941068,0,543,20329.1,28276.801,415.548
17031190100,13.33333301545,43.6666641236,53.9811058,176.7881165,2534,20759.256,9.5863609,1.6179953,3.5911601,83.70166,10.497238,.59194946,28.679756,53.157063,21.606155,53.075573,27.592268,46820.996,25.177586,33.662193,8.6889057,11.775473,32.160194,232660.38,222200,786.90912,880,60.363636,24.56547,78.523224,4.5191193,.089502193,.014960021,.8867681,.0028372454,.00025793139,.0056744907,0,3877,21020.4,11320.7,193.806
17031190200,26.66666603089,81.6666641236,43.27599335,132.5327301,5525,21677.756,3.1990736,1.2126697,2.1357465,82.696831,12.850679,1.1040723,29.888432,46.135746,22.045248,53.632652,21.061224,65709.141,16.088615,20.246958,5.3577981,16.058178,58.905937,242338.05,249900,883.61487,1076,66.047295,46.697567,86.196091,13.151794,.19861431,.048498847,.24249423,.28868359,.032332562,.18937644,0,433,20718.4,26231.801,438.64999
17031190300,24.66666793824,93.666671753,44.30076981,168.2231903,5302,20796.703,4.7556953,1.1693701,1.86722,65.824219,26.970955,4.1682386,49.175117,46.71822,28.743872,48.574238,17.699116,58020.129,18.174948,24.182882,9.5909243,15.309537,49.161366,232065.3,232800,753.35608,821,68.060394,38.109604,89.665657,13.071892,.10748792,.11835749,.2379227,.42149758,0,.1147343,0,828,20123.4,25268.9,410.22101
17031190401,15.66666603089,48,35.54143906,108.8929214,3983,15738.129,2.2585201,0,6.5026364,59.402458,33.517448,.57745415,53.053104,48.556366,24.654781,51.759365,18.842224,65576.094,17.741936,20.942541,14.058106,22.397476,68.476501,312915.03,228600,958.87097,1041,62.365589,66.988846,89.403137,8.2527847,.23297492,.17562725,.29749104,.19713262,0,.096774191,0,279,19667.199,23067.801,353.71799
17031190402,18,75.6666641236,34.36426163,144.4571686,5434,21520.521,3.4817731,.60728747,1.7850571,71.991173,25.432461,.18402649,41.668724,45.380936,21.577106,48.1203,20.467836,65532.602,12.200957,22.027971,10.980776,15.580891,60.805862,245910.44,251300,873.06396,1032,57.894737,41.192863,91.649544,8.6956558,.23614457,.026506023,.26506025,.1493976,.0048192772,.21927711,.098795183,415,19702.1,23086.1,364.22
17031190601,16.33333396912,114.6666641236,34.01360703,238.7893829,5126,19240.117,2.6673818,4.3503704,1.7557551,84.393288,9.5005856,0,27.655037,37.943817,22.863832,54.491016,21.257484,73629.555,19.475948,25.009777,9.2626228,15.605202,53.484467,203146,199100,950.09485,1117,60.341553,36.160713,78.64193,11.383926,.14285715,.047619049,.20634921,.26984128,0,.2857143,.047619049,63,20226.1,21766.4,335.948
17031190602,21.33333396912,95.6666641236,38.56351089,172.9332275,5867,24455.432,3.4508848,2.3862281,2.8634737,79.427307,14.129879,1.193114,34.763321,44.792908,23.24868,44.970905,19.201996,65658.969,14.592659,20.017904,8.1410675,12.209779,69.491524,200983.73,204500,856.71295,1053,41.898148,48.038586,89.442062,8.9389038,.530137,.02739726,.26301369,.04109589,.023287671,.078082189,.036986303,730,20443.4,25725.5,403.009
17031190701,8.33333301545,43.6666641236,29.03600311,152.1486511,2861,26667.184,6.7973132,.73400909,1.6078296,79.657463,17.161831,.83886755,33.56332,48.025166,20.13282,47.865852,21.79878,56939.742,19.958057,31.981825,8.2758617,13.362541,38.076923,242161.61,239600,831.26294,1002,50.724636,18.522728,86.507652,11.36364,0,.20231214,.43930635,.14450867,0,.20231214,.011560693,173,20537.699,11848.8,191.561
17031190702,24.33333206177,67.3333282471,52.39735413,144.9899445,5177,34963.875,9.4120398,3.3417039,0,85.628738,10.430752,.59880245,25.473925,48.193935,26.820553,55.583973,23.699915,50189.75,32.502434,37.721519,9.8274565,9.9244509,29.986053,206819.06,184300,852.86298,985,61.706554,12.950095,80.324303,9.4125061,.1192053,.092715234,.22516556,.41721854,0,.14569536,0,151,21148.4,19890.301,321.78601
17031190800,24.33333396912,98.3333282471,35.01702881,141.5071564,7222,28284.271,5.4520741,.42924398,0,84.796455,13.375796,1.3985045,26.285097,41.512047,20.915258,49.967468,13.597918,55964.535,21.361111,27.722221,12.290341,12.879603,42.496284,554806.75,235400,857.02777,959,47.896152,38.363293,86.070137,4.4938507,.16681455,.016858917,.70896184,.041703638,0,.0044365572,.06122449,1127,22409.9,30567.199,499.13199
17031190900,7.66666650773,91.6666641236,35.46099091,423.9901123,2226,18323.699,5.8384633,1.5274034,0,86.612762,10.512129,1.3477089,23.835754,45.058399,21.922729,42.217484,10.234542,55873.293,19.397535,29.895025,2.3529413,9.4301224,39.91098,226365.42,257700,903.95062,921,60.471203,33.905579,84.21788,3.5765381,.12322275,.04265403,.21800947,.09952607,0,.51658767,0,211,23163.199,12885.1,211.728
